date,알러지,대상포진,수족구병,장염,식중독,감기,인플루엔자,동상
2022-09-08,58,70,0.0,60,64.0,89,0.0,46
2022-09-09,67,69,0.0,62,0.0,82,0.0,0
2022-09-10,81,77,0.0,73,0.0,100,0.0,91
2022-09-11,100,63,0.0,77,84.0,53,0.0,54
2022-09-12,82,100,0.0,98,0.0,100,0.0,0
2022-09-13,66,73,0.0,64,55.0,82,0.0,52
2022-09-14,77,81,0.0,64,54.0,82,0.0,0
2022-09-15,59,61,0.0,57,59.0,58,0.0,70
2022-09-16,70,44,0.0,49,0.0,75,0.0,100
2022-09-17,47,39,0.0,44,0.0,72,0.0,0
2022-09-18,71,40,100.0,45,0.0,91,0.0,63
2022-09-19,49,89,0.0,92,0.0,78,0.0,0
2022-09-20,56,94,0.0,79,77.0,63,100.0,60
2022-09-21,75,95,0.0,68,63.0,82,0.0,68
2022-09-22,61,61,0.0,65,0.0,96,0.0,64
2022-09-23,54,52,0.0,49,0.0,73,80.0,49
2022-09-24,63,75,0.0,71,0.0,83,0.0,68
2022-09-25,71,73,0.0,38,78.0,90,0.0,53
2022-09-26,45,57,0.0,49,100.0,93,0.0,73
2022-09-27,46,49,0.0,47,57.0,80,53.0,45
2022-09-28,63,87,0.0,51,61.0,82,0.0,52
2022-09-29,60,73,0.0,49,0.0,73,0.0,0
2022-09-30,45,81,0.0,58,0.0,73,0.0,54
2022-10-01,51,48,,100,72.0,45,0.0,54
2022-10-02,62,0,,48,0.0,50,0.0,81
2022-10-03,74,74,,78,0.0,62,0.0,44
2022-10-04,58,92,,65,74.0,58,0.0,55
2022-10-05,81,73,,80,0.0,60,0.0,48
2022-10-06,60,76,,75,65.0,79,90.0,88
2022-10-07,100,41,,72,0.0,57,100.0,61
2022-10-08,75,49,,79,0.0,67,0.0,52
2022-10-09,62,70,,75,0.0,67,0.0,0
2022-10-10,57,69,,99,0.0,89,0.0,100
2022-10-11,87,75,,69,0.0,81,85.0,63
2022-10-12,74,54,,58,0.0,81,0.0,42
2022-10-13,0,0,,78,0.0,60,0.0,0
2022-10-14,55,47,,80,0.0,83,0.0,65
2022-10-15,62,57,,80,100.0,61,0.0,46
2022-10-16,85,68,,77,0.0,79,0.0,0
2022-10-17,69,78,,78,91.0,73,0.0,62
2022-10-18,63,89,,50,87.0,76,0.0,54
2022-10-19,36,89,,41,72.0,63,0.0,48
2022-10-20,33,71,,70,0.0,70,0.0,77
2022-10-21,75,82,,53,66.0,61,0.0,77
2022-10-22,75,65,,55,0.0,78,0.0,60
2022-10-23,0,100,,82,0.0,90,0.0,54
2022-10-24,61,59,,71,60.0,87,0.0,0
2022-10-25,79,94,,59,59.0,83,0.0,43
2022-10-26,49,86,,54,73.0,89,0.0,66
2022-10-27,58,57,,81,0.0,100,0.0,51
2022-10-28,52,0,,48,64.0,80,0.0,48
2022-10-29,0,85,,50,0.0,88,0.0,92
2022-10-30,56,64,,73,95.0,70,0.0,78
2022-10-31,81,68,,90,60.0,86,0.0,49
2022-11-01,72,64,,64,0.0,85,60.0,62
2022-11-02,88,57,,79,0.0,68,0.0,68
2022-11-03,47,61,,74,0.0,76,56.0,49
2022-11-04,88,47,,98,0.0,75,0.0,77
2022-11-05,92,74,,50,0.0,90,0.0,79
2022-11-06,66,0,,81,0.0,100,69.0,79
2022-11-07,100,62,,62,0.0,92,0.0,81
2022-11-08,52,80,,72,0.0,69,0.0,63
2022-11-09,51,80,,97,36.0,70,0.0,75
2022-11-10,91,45,,76,40.0,76,0.0,50
2022-11-11,94,77,,66,37.0,84,0.0,94
2022-11-12,91,0,,47,0.0,67,0.0,54
2022-11-13,0,53,,75,0.0,82,0.0,0
2022-11-14,40,66,,97,0.0,75,84.0,70
2022-11-15,61,53,,74,0.0,77,0.0,72
2022-11-16,64,45,,76,0.0,72,0.0,68
2022-11-17,57,70,,59,63.0,79,0.0,57
2022-11-18,66,0,,100,0.0,75,100.0,70
2022-11-19,82,72,,99,0.0,65,0.0,100
2022-11-20,65,0,,49,0.0,86,0.0,0
2022-11-21,48,81,,78,0.0,76,54.0,55
2022-11-22,74,37,,72,0.0,79,0.0,57
2022-11-23,83,48,,70,48.0,77,0.0,50
2022-11-24,75,41,,95,0.0,72,69.0,86
2022-11-25,68,100,,61,96.0,84,0.0,74
2022-11-26,58,51,,52,51.0,81,0.0,100
2022-11-27,64,43,,80,100.0,88,0.0,73
2022-11-28,47,61,,82,35.0,68,0.0,60
2022-11-29,46,55,,85,60.0,81,64.0,88
2022-11-30,50,50,,86,0.0,87,0.0,81
2022-12-01,64,48,,58,0.0,83,0.0,98
2022-12-02,75,60,,62,0.0,61,0.0,55
2022-12-03,53,0,,56,0.0,68,0.0,75
2022-12-04,0,73,,39,0.0,96,0.0,53
2022-12-05,0,88,,47,74.0,88,0.0,58
2022-12-06,100,57,,56,0.0,94,0.0,32
2022-12-07,68,76,,60,0.0,85,0.0,58
2022-12-08,62,56,,77,60.0,95,64.0,45
2022-12-09,81,59,,72,69.0,75,0.0,41
2022-12-10,61,52,,47,0.0,78,0.0,63
2022-12-11,73,47,,36,0.0,86,0.0,38
2022-12-12,89,69,,97,61.0,73,62.0,45
2022-12-13,73,66,,64,70.0,87,0.0,61
2022-12-14,100,46,,54,0.0,79,47.0,71
2022-12-15,64,56,,34,0.0,92,0.0,68
2022-12-16,0,69,,75,73.0,90,0.0,60
2022-12-17,89,68,,79,0.0,84,0.0,73
2022-12-18,83,53,,47,0.0,100,0.0,61
2022-12-19,70,100,,86,0.0,100,0.0,49
2022-12-20,54,73,,63,66.0,89,68.0,51
2022-12-21,74,65,,48,75.0,81,0.0,57
2022-12-22,49,0,,67,0.0,89,0.0,62
2022-12-23,49,94,,46,0.0,89,57.0,92
2022-12-24,54,97,,87,98.0,88,0.0,100
2022-12-25,94,55,,58,0.0,86,0.0,72
2022-12-26,64,66,,67,62.0,94,66.0,43
2022-12-27,57,44,,58,0.0,96,0.0,42
2022-12-28,71,85,,78,100.0,97,100.0,46
2022-12-29,92,88,,0,0.0,77,0.0,39
2022-12-30,48,67,,100,0.0,76,0.0,64
2022-12-31,67,0,,67,0.0,94,0.0,45
2023-01-01,43,48,,63,95.0,80,,57
2023-01-02,73,68,,60,81.0,100,,33
2023-01-03,0,54,,66,74.0,89,,55
2023-01-04,53,64,,51,0.0,74,,63
2023-01-05,50,75,,70,0.0,90,,72
2023-01-06,83,41,,64,80.0,67,,73
2023-01-07,52,72,,49,0.0,78,,45
2023-01-08,58,78,,51,0.0,89,,74
2023-01-09,70,82,,69,73.0,60,,40
2023-01-10,99,49,,69,84.0,75,,52
2023-01-11,94,70,,67,0.0,68,,54
2023-01-12,61,58,,69,0.0,56,,41
2023-01-13,84,87,,68,68.0,52,,0
2023-01-14,71,67,,35,0.0,53,,46
2023-01-15,45,76,,45,77.0,56,,39
2023-01-16,62,77,,71,0.0,42,,68
2023-01-17,92,67,,66,68.0,54,,48
2023-01-18,64,60,,56,75.0,57,,69
2023-01-19,46,81,,76,66.0,51,,34
2023-01-20,70,45,,52,0.0,42,,53
2023-01-21,69,73,,51,0.0,56,,49
2023-01-22,100,100,,58,0.0,52,,64
2023-01-23,85,58,,100,100.0,54,,0
2023-01-24,50,51,,87,0.0,61,,100
2023-01-25,45,67,,73,64.0,60,,89
2023-01-26,49,49,,94,62.0,62,,60
2023-01-27,46,69,,56,0.0,64,,61
2023-01-28,82,71,,72,0.0,49,,72
2023-01-29,57,33,,70,74.0,66,,56
2023-01-30,57,79,,84,71.0,54,,62
2023-01-31,83,59,,83,86.0,53,,39
2023-02-01,89,33,,64,61.0,76,0.0,52
2023-02-02,70,51,,100,0.0,92,0.0,60
2023-02-03,57,25,,85,0.0,97,0.0,64
2023-02-04,54,29,,68,0.0,100,0.0,78
2023-02-05,0,35,,78,87.0,80,0.0,72
2023-02-06,71,40,,66,59.0,81,0.0,63
2023-02-07,86,33,,94,64.0,75,0.0,66
2023-02-08,68,31,,45,78.0,76,0.0,65
2023-02-09,78,18,,70,100.0,73,0.0,83
2023-02-10,56,38,,66,53.0,80,0.0,100
2023-02-11,59,44,,77,0.0,56,0.0,87
2023-02-12,66,27,,90,72.0,80,0.0,94
2023-02-13,57,38,,81,58.0,95,0.0,56
2023-02-14,69,21,,64,0.0,92,100.0,0
2023-02-15,64,34,,68,0.0,69,0.0,75
2023-02-16,50,34,,52,0.0,74,96.0,0
2023-02-17,70,29,,47,83.0,69,0.0,96
2023-02-18,0,42,,77,0.0,94,0.0,58
2023-02-19,75,31,,57,70.0,93,0.0,91
2023-02-20,81,43,,76,0.0,84,0.0,77
2023-02-21,59,35,,60,0.0,88,0.0,67
2023-02-22,63,100,,60,0.0,86,0.0,96
2023-02-23,100,54,,75,0.0,84,0.0,67
2023-02-24,78,49,,66,0.0,85,0.0,88
2023-02-25,84,42,,50,69.0,97,0.0,0
2023-02-26,73,25,,79,0.0,81,0.0,59
2023-02-27,92,48,,71,0.0,88,0.0,83
2023-02-28,0,42,,45,0.0,91,0.0,50
2023-03-01,61,36,,66,0.0,43,0.0,0
2023-03-02,69,89,,83,0.0,65,0.0,0
2023-03-03,62,79,,60,0.0,51,0.0,70
2023-03-04,61,82,,49,0.0,60,0.0,0
2023-03-05,66,41,,100,0.0,69,0.0,0
2023-03-06,79,83,,83,100.0,59,0.0,75
2023-03-07,83,87,,84,0.0,57,74.0,82
2023-03-08,71,86,,46,65.0,61,0.0,81
2023-03-09,98,63,,44,0.0,39,0.0,0
2023-03-10,75,45,,88,0.0,46,0.0,91
2023-03-11,53,61,,69,0.0,57,0.0,96
2023-03-12,63,71,,80,0.0,72,0.0,80
2023-03-13,75,74,,66,0.0,72,0.0,63
2023-03-14,69,66,,70,80.0,68,0.0,0
2023-03-15,45,68,,58,89.0,57,0.0,0
2023-03-16,93,100,,74,66.0,80,0.0,59
2023-03-17,66,63,,71,72.0,60,100.0,78
2023-03-18,65,62,,40,0.0,68,0.0,76
2023-03-19,63,43,,54,93.0,67,0.0,72
2023-03-20,94,82,,71,74.0,66,0.0,72
2023-03-21,100,62,,91,0.0,81,0.0,72
2023-03-22,81,67,,78,92.0,69,0.0,85
2023-03-23,80,76,,59,0.0,69,0.0,68
2023-03-24,87,70,,41,69.0,68,0.0,89
2023-03-25,72,57,,55,0.0,95,0.0,77
2023-03-26,90,49,,61,0.0,88,0.0,72
2023-03-27,85,79,,66,0.0,84,0.0,63
2023-03-28,53,64,,70,0.0,86,0.0,75
2023-03-29,86,46,,59,80.0,100,0.0,0
2023-03-30,79,44,,82,0.0,77,0.0,100
2023-03-31,71,76,,44,0.0,90,0.0,0
2023-04-01,68,57,0.0,0,0.0,79,0.0,65
2023-04-02,64,72,0.0,61,0.0,79,0.0,0
2023-04-03,87,58,0.0,78,0.0,80,0.0,65
2023-04-04,67,63,0.0,49,54.0,75,0.0,55
2023-04-05,56,69,0.0,89,0.0,81,0.0,77
2023-04-06,69,63,0.0,76,0.0,69,0.0,0
2023-04-07,92,58,0.0,68,0.0,61,0.0,83
2023-04-08,63,63,0.0,51,0.0,71,0.0,67
2023-04-09,54,71,0.0,72,0.0,87,0.0,72
2023-04-10,87,82,0.0,98,0.0,100,98.0,51
2023-04-11,79,39,0.0,50,0.0,84,0.0,70
2023-04-12,79,44,0.0,71,0.0,72,0.0,0
2023-04-13,62,44,0.0,67,41.0,76,0.0,0
2023-04-14,74,66,0.0,57,0.0,73,100.0,84
2023-04-15,56,35,0.0,52,0.0,89,0.0,85
2023-04-16,52,56,0.0,50,0.0,80,0.0,0
2023-04-17,57,99,0.0,59,67.0,88,73.0,67
2023-04-18,78,55,0.0,63,47.0,65,0.0,51
2023-04-19,95,43,0.0,86,100.0,74,0.0,71
2023-04-20,85,69,0.0,58,79.0,84,0.0,63
2023-04-21,100,100,0.0,72,51.0,70,0.0,63
2023-04-22,88,71,100.0,100,0.0,87,0.0,99
2023-04-23,74,69,0.0,81,0.0,85,0.0,76
2023-04-24,100,88,0.0,57,77.0,80,0.0,52
2023-04-25,74,61,0.0,57,0.0,59,0.0,100
2023-04-26,76,68,0.0,55,44.0,78,0.0,43
2023-04-27,69,49,0.0,57,67.0,69,0.0,49
2023-04-28,63,36,0.0,60,0.0,69,0.0,79
2023-04-29,43,70,0.0,63,0.0,71,0.0,50
2023-04-30,74,67,0.0,79,0.0,72,0.0,51
2023-05-01,100,87,0.0,74,51.0,87,,70
2023-05-02,78,93,0.0,71,0.0,93,,100
2023-05-03,63,81,0.0,80,49.0,93,,58
2023-05-04,43,66,0.0,49,0.0,87,,0
2023-05-05,80,68,0.0,66,63.0,87,,61
2023-05-06,62,71,0.0,70,0.0,82,,80
2023-05-07,54,100,0.0,84,0.0,92,,58
2023-05-08,75,98,0.0,95,62.0,95,,61
2023-05-09,56,68,0.0,97,52.0,88,,56
2023-05-10,87,61,0.0,84,100.0,100,,77
2023-05-11,79,98,0.0,95,70.0,94,,87
2023-05-12,78,77,0.0,83,0.0,92,,48
2023-05-13,56,79,0.0,100,52.0,73,,62
2023-05-14,47,93,0.0,81,64.0,86,,82
2023-05-15,99,89,0.0,70,83.0,98,,57
2023-05-16,50,86,0.0,71,41.0,82,,68
2023-05-17,57,70,0.0,87,0.0,60,,44
2023-05-18,46,67,0.0,88,38.0,75,,33
2023-05-19,61,50,0.0,51,0.0,59,,64
2023-05-20,49,77,0.0,64,0.0,61,,54
2023-05-21,41,56,0.0,83,0.0,67,,60
2023-05-22,52,72,0.0,54,47.0,72,,34
2023-05-23,61,58,0.0,83,0.0,49,,51
2023-05-24,41,60,0.0,55,0.0,62,,53
2023-05-25,71,58,0.0,65,47.0,60,,36
2023-05-26,44,57,0.0,63,0.0,52,,58
2023-05-27,42,63,100.0,71,40.0,61,,42
2023-05-28,45,59,0.0,56,60.0,69,,37
2023-05-29,51,70,0.0,43,60.0,53,,52
2023-05-30,31,70,0.0,85,73.0,60,,50
2023-05-31,65,85,0.0,79,59.0,58,,51
2023-06-01,85,64,,69,57.0,85,0.0,100
2023-06-02,60,50,,68,59.0,74,0.0,82
2023-06-03,100,67,,77,0.0,75,0.0,81
2023-06-04,54,100,,61,47.0,97,0.0,73
2023-06-05,59,90,,47,75.0,85,0.0,76
2023-06-06,62,76,,73,49.0,93,0.0,51
2023-06-07,46,87,,70,56.0,76,0.0,54
2023-06-08,70,94,,74,78.0,76,0.0,77
2023-06-09,41,95,,46,100.0,71,0.0,48
2023-06-10,42,53,,40,0.0,71,100.0,71
2023-06-11,68,79,,57,0.0,100,0.0,63
2023-06-12,84,65,,56,61.0,69,0.0,51
2023-06-13,63,100,,70,62.0,69,0.0,46
2023-06-14,73,72,,81,78.0,77,0.0,58
2023-06-15,66,57,,74,48.0,73,0.0,46
2023-06-16,43,65,,77,47.0,72,0.0,64
2023-06-17,48,90,,42,0.0,69,0.0,58
2023-06-18,63,65,,77,48.0,76,0.0,90
2023-06-19,73,86,,66,66.0,78,0.0,0
2023-06-20,63,49,,66,0.0,79,0.0,55
2023-06-21,62,80,,83,67.0,88,0.0,55
2023-06-22,44,78,,87,0.0,78,0.0,61
2023-06-23,55,85,,63,46.0,83,0.0,93
2023-06-24,51,92,,49,0.0,78,0.0,0
2023-06-25,54,99,,75,0.0,67,0.0,68
2023-06-26,46,71,,100,70.0,64,0.0,66
2023-06-27,51,76,,92,0.0,68,0.0,78
2023-06-28,60,76,,71,40.0,61,0.0,47
2023-06-29,45,65,,82,0.0,68,0.0,71
2023-06-30,61,77,,90,49.0,69,0.0,0
2023-07-01,78,62,0.0,59,54.0,93,0.0,43
2023-07-02,99,66,0.0,68,0.0,72,0.0,52
2023-07-03,84,69,0.0,61,80.0,75,0.0,57
2023-07-04,63,64,0.0,51,92.0,81,0.0,38
2023-07-05,74,56,0.0,33,50.0,62,0.0,60
2023-07-06,90,76,0.0,62,48.0,84,0.0,63
2023-07-07,95,63,0.0,51,80.0,67,0.0,44
2023-07-08,70,46,0.0,54,0.0,80,0.0,49
2023-07-09,96,54,0.0,60,0.0,90,0.0,83
2023-07-10,80,69,0.0,73,62.0,86,0.0,34
2023-07-11,47,58,0.0,64,63.0,80,0.0,35
2023-07-12,90,71,0.0,67,73.0,69,0.0,45
2023-07-13,66,61,0.0,65,55.0,73,0.0,32
2023-07-14,55,64,0.0,68,57.0,77,0.0,36
2023-07-15,55,40,0.0,69,0.0,74,0.0,59
2023-07-16,70,93,0.0,85,68.0,88,0.0,41
2023-07-17,91,71,0.0,74,0.0,97,0.0,54
2023-07-18,84,51,0.0,80,54.0,70,0.0,43
2023-07-19,65,64,0.0,76,56.0,87,0.0,29
2023-07-20,100,59,0.0,100,66.0,72,0.0,55
2023-07-21,81,100,0.0,54,0.0,76,0.0,50
2023-07-22,99,78,0.0,65,0.0,82,0.0,38
2023-07-23,81,95,0.0,76,0.0,92,0.0,39
2023-07-24,91,92,0.0,50,66.0,83,0.0,46
2023-07-25,95,76,100.0,63,71.0,85,76.0,52
2023-07-26,68,70,0.0,53,100.0,73,0.0,41
2023-07-27,78,48,0.0,46,0.0,79,0.0,61
2023-07-28,80,89,0.0,56,0.0,82,0.0,45
2023-07-29,76,51,0.0,31,0.0,82,0.0,75
2023-07-30,53,65,0.0,60,0.0,100,0.0,100
2023-07-31,86,78,0.0,60,75.0,91,100.0,62
2023-08-01,89,62,,54,0.0,89,98.0,35
2023-08-02,79,87,,64,0.0,97,100.0,58
2023-08-03,75,69,,61,59.0,77,0.0,0
2023-08-04,57,66,,83,67.0,100,0.0,56
2023-08-05,60,68,,82,0.0,83,0.0,51
2023-08-06,41,70,,70,52.0,79,0.0,43
2023-08-07,71,100,,90,45.0,86,0.0,45
2023-08-08,84,40,,80,57.0,62,0.0,31
2023-08-09,62,37,,73,49.0,65,0.0,46
2023-08-10,59,59,,59,0.0,64,0.0,30
2023-08-11,77,88,,88,0.0,93,0.0,0
2023-08-12,66,78,,85,0.0,81,0.0,59
2023-08-13,57,67,,61,51.0,83,0.0,38
2023-08-14,84,61,,54,43.0,65,0.0,41
2023-08-15,56,53,,65,0.0,90,0.0,49
2023-08-16,62,69,,73,0.0,72,0.0,60
2023-08-17,100,66,,87,0.0,84,0.0,0
2023-08-18,74,69,,60,0.0,66,0.0,75
2023-08-19,92,70,,87,57.0,72,0.0,39
2023-08-20,54,47,,87,50.0,79,0.0,52
2023-08-21,77,97,,90,100.0,85,0.0,67
2023-08-22,63,74,,68,68.0,82,0.0,66
2023-08-23,0,79,,89,76.0,73,0.0,54
2023-08-24,60,69,,54,41.0,81,0.0,83
2023-08-25,72,70,,67,62.0,67,0.0,81
2023-08-26,76,61,,89,50.0,76,0.0,80
2023-08-27,79,63,,58,0.0,78,0.0,69
2023-08-28,59,98,,61,48.0,90,0.0,62
2023-08-29,52,73,,68,0.0,62,0.0,92
2023-08-30,65,50,,100,47.0,78,0.0,100
2023-08-31,71,56,,86,41.0,99,0.0,89
2023-09-01,65,38,,72,0.0,55,0.0,52
2023-09-02,76,46,,57,0.0,57,0.0,68
2023-09-03,66,44,,82,0.0,61,0.0,44
2023-09-04,60,68,,78,70.0,54,0.0,54
2023-09-05,47,71,,83,0.0,78,0.0,51
2023-09-06,44,100,,65,85.0,59,87.0,62
2023-09-07,36,52,,86,60.0,63,0.0,61
2023-09-08,57,63,,65,0.0,58,0.0,44
2023-09-09,60,48,,82,100.0,73,0.0,0
2023-09-10,64,44,,78,0.0,67,0.0,55
2023-09-11,62,93,,76,0.0,63,0.0,39
2023-09-12,73,51,,88,83.0,71,0.0,47
2023-09-13,51,69,,66,60.0,62,0.0,57
2023-09-14,49,30,,69,0.0,64,0.0,72
2023-09-15,43,69,,55,0.0,63,0.0,100
2023-09-16,43,78,,64,0.0,70,0.0,58
2023-09-17,68,58,,75,0.0,71,0.0,55
2023-09-18,62,63,,100,0.0,78,0.0,64
2023-09-19,76,55,,79,0.0,73,100.0,55
2023-09-20,46,68,,63,78.0,58,0.0,31
2023-09-21,71,82,,57,0.0,84,0.0,45
2023-09-22,67,65,,52,0.0,74,0.0,45
2023-09-23,68,56,,61,70.0,77,0.0,52
2023-09-24,50,67,,88,65.0,90,0.0,0
2023-09-25,76,79,,84,0.0,100,0.0,39
2023-09-26,54,73,,73,0.0,90,0.0,42
2023-09-27,44,63,,50,78.0,66,0.0,51
2023-09-28,63,55,,75,0.0,74,0.0,50
2023-09-29,100,53,,56,0.0,81,0.0,36
2023-09-30,78,35,,74,0.0,78,0.0,37
2023-10-01,88,64,,54,0.0,69,0.0,69
2023-10-02,66,66,,97,0.0,82,0.0,100
2023-10-03,51,99,,97,0.0,75,0.0,76
2023-10-04,100,86,,99,97.0,71,49.0,71
2023-10-05,69,96,,68,0.0,76,0.0,56
2023-10-06,95,70,,86,0.0,74,0.0,57
2023-10-07,73,73,,74,0.0,68,0.0,85
2023-10-08,37,45,,68,100.0,75,0.0,89
2023-10-09,58,82,,69,0.0,73,0.0,83
2023-10-10,73,97,,63,0.0,83,0.0,81
2023-10-11,60,67,,58,0.0,60,73.0,35
2023-10-12,60,63,,71,0.0,59,100.0,81
2023-10-13,51,36,,67,0.0,66,57.0,49
2023-10-14,41,58,,45,68.0,71,0.0,68
2023-10-15,51,76,,68,0.0,65,0.0,71
2023-10-16,82,80,,64,0.0,67,0.0,69
2023-10-17,55,62,,51,0.0,80,53.0,43
2023-10-18,57,63,,70,78.0,71,57.0,52
2023-10-19,55,64,,58,64.0,81,0.0,46
2023-10-20,44,79,,44,0.0,65,0.0,55
2023-10-21,0,65,,46,96.0,75,0.0,69
2023-10-22,64,100,,69,0.0,73,0.0,64
2023-10-23,58,62,,74,0.0,75,0.0,73
2023-10-24,29,83,,39,56.0,94,0.0,37
2023-10-25,62,63,,65,60.0,78,72.0,65
2023-10-26,47,89,,75,0.0,84,0.0,78
2023-10-27,34,74,,47,0.0,79,0.0,51
2023-10-28,54,73,,78,0.0,72,0.0,92
2023-10-29,68,50,,90,0.0,100,0.0,96
2023-10-30,59,87,,100,62.0,89,49.0,73
2023-10-31,77,70,,86,66.0,79,82.0,68
2023-11-01,57,85,0.0,67,0.0,68,0.0,83
2023-11-02,91,95,0.0,76,0.0,52,66.0,69
2023-11-03,68,90,0.0,47,45.0,57,64.0,0
2023-11-04,53,59,0.0,58,0.0,49,0.0,63
2023-11-05,80,63,0.0,70,0.0,46,0.0,48
2023-11-06,75,75,0.0,87,41.0,71,61.0,92
2023-11-07,73,100,0.0,65,0.0,56,0.0,79
2023-11-08,100,78,0.0,95,0.0,59,99.0,74
2023-11-09,70,50,0.0,58,0.0,58,0.0,76
2023-11-10,65,64,0.0,62,0.0,59,0.0,76
2023-11-11,58,55,100.0,63,0.0,61,0.0,57
2023-11-12,83,41,0.0,38,0.0,68,0.0,78
2023-11-13,71,67,0.0,44,0.0,77,0.0,48
2023-11-14,54,67,0.0,68,70.0,85,0.0,82
2023-11-15,86,51,0.0,0,100.0,59,0.0,67
2023-11-16,81,58,0.0,31,0.0,54,0.0,61
2023-11-17,61,51,0.0,56,0.0,61,0.0,48
2023-11-18,83,59,0.0,65,0.0,59,0.0,53
2023-11-19,74,61,0.0,67,0.0,77,0.0,53
2023-11-20,87,77,0.0,91,0.0,72,0.0,0
2023-11-21,84,71,0.0,53,47.0,76,0.0,90
2023-11-22,82,92,0.0,88,0.0,73,69.0,78
2023-11-23,65,76,0.0,66,45.0,65,77.0,0
2023-11-24,62,60,0.0,62,0.0,79,0.0,95
2023-11-25,81,59,0.0,100,0.0,78,0.0,80
2023-11-26,65,66,0.0,71,0.0,89,84.0,75
2023-11-27,75,80,0.0,78,0.0,77,100.0,41
2023-11-28,62,57,0.0,68,0.0,100,0.0,72
2023-11-29,61,89,0.0,57,62.0,71,0.0,81
2023-11-30,88,58,0.0,82,0.0,82,0.0,100
2023-12-01,67,81,,50,70.0,74,84.0,59
2023-12-02,100,71,,66,0.0,100,0.0,98
2023-12-03,51,76,,56,0.0,73,0.0,76
2023-12-04,70,100,,61,82.0,82,100.0,98
2023-12-05,76,75,,77,59.0,77,71.0,57
2023-12-06,48,63,,62,0.0,66,58.0,60
2023-12-07,46,59,,39,90.0,66,54.0,44
2023-12-08,84,81,,46,0.0,75,64.0,91
2023-12-09,0,79,,38,0.0,71,0.0,49
2023-12-10,51,39,,45,61.0,80,0.0,64
2023-12-11,76,46,,57,0.0,75,95.0,64
2023-12-12,72,62,,64,60.0,66,70.0,45
2023-12-13,35,70,,76,56.0,69,64.0,0
2023-12-14,55,63,,56,0.0,51,0.0,66
2023-12-15,54,61,,46,0.0,48,0.0,76
2023-12-16,0,0,,41,0.0,58,0.0,64
2023-12-17,75,64,,61,0.0,61,0.0,100
2023-12-18,57,69,,55,62.0,64,0.0,75
2023-12-19,52,54,,61,66.0,64,0.0,62
2023-12-20,46,67,,42,100.0,57,0.0,76
2023-12-21,59,66,,62,0.0,61,72.0,86
2023-12-22,48,75,,63,64.0,61,0.0,89
2023-12-23,70,0,,73,0.0,55,0.0,67
2023-12-24,54,61,,75,71.0,61,0.0,58
2023-12-25,53,97,,84,75.0,68,0.0,72
2023-12-26,63,56,,100,81.0,68,61.0,79
2023-12-27,59,69,,87,0.0,52,0.0,58
2023-12-28,57,74,,94,0.0,54,0.0,56
2023-12-29,49,80,,90,100.0,64,0.0,47
2023-12-30,56,54,,76,0.0,55,0.0,99
2023-12-31,59,60,,91,0.0,60,0.0,57
2024-01-01,64,54,0.0,56,0.0,95,0.0,55
2024-01-02,69,86,0.0,91,48.0,100,0.0,44
2024-01-03,48,71,0.0,88,47.0,94,0.0,61
2024-01-04,78,77,0.0,81,100.0,85,0.0,71
2024-01-05,48,84,0.0,49,80.0,88,0.0,69
2024-01-06,47,53,0.0,65,63.0,87,0.0,72
2024-01-07,48,42,0.0,70,59.0,87,0.0,78
2024-01-08,77,79,0.0,50,68.0,93,0.0,82
2024-01-09,59,62,0.0,66,48.0,81,0.0,67
2024-01-10,62,40,0.0,68,45.0,81,0.0,90
2024-01-11,100,74,0.0,75,40.0,73,100.0,58
2024-01-12,47,80,0.0,69,0.0,80,0.0,93
2024-01-13,54,57,0.0,76,0.0,76,0.0,61
2024-01-14,54,76,0.0,66,51.0,89,0.0,100
2024-01-15,48,87,0.0,100,54.0,82,0.0,59
2024-01-16,61,76,0.0,92,56.0,80,0.0,62
2024-01-17,68,61,0.0,81,41.0,66,73.0,0
2024-01-18,59,71,0.0,49,38.0,68,0.0,48
2024-01-19,47,67,0.0,79,47.0,63,0.0,87
2024-01-20,63,43,0.0,72,0.0,67,0.0,52
2024-01-21,45,66,0.0,61,47.0,69,0.0,66
2024-01-22,46,100,0.0,56,35.0,70,72.0,80
2024-01-23,56,72,0.0,72,0.0,60,0.0,80
2024-01-24,56,78,0.0,59,0.0,65,0.0,93
2024-01-25,62,69,0.0,68,39.0,66,0.0,74
2024-01-26,49,58,0.0,68,0.0,60,0.0,79
2024-01-27,58,92,0.0,64,0.0,60,0.0,64
2024-01-28,58,92,0.0,60,0.0,63,0.0,83
2024-01-29,50,84,0.0,70,0.0,59,0.0,53
2024-01-30,56,60,100.0,52,0.0,65,0.0,73
2024-01-31,78,90,0.0,48,0.0,64,0.0,57
2024-02-01,63,43,,41,60.0,92,,29
2024-02-02,91,46,,33,0.0,76,,38
2024-02-03,66,0,,37,0.0,78,,0
2024-02-04,70,51,,57,0.0,100,,0
2024-02-05,74,74,,52,0.0,90,,0
2024-02-06,67,39,,48,56.0,88,,42
2024-02-07,48,50,,37,0.0,81,,49
2024-02-08,53,78,,58,97.0,60,,49
2024-02-09,51,65,,60,0.0,74,,100
2024-02-10,0,65,,40,0.0,74,,52
2024-02-11,70,39,,59,69.0,90,,62
2024-02-12,97,60,,70,100.0,83,,33
2024-02-13,97,60,,100,0.0,92,,37
2024-02-14,76,100,,65,83.0,73,,35
